"Name","Num","Mmb","Hv","<Hv>","h:m:s","d:m:s","radD","radR"
"1147","Scl","1147",0.997,94,0,"00 : 59 : 21.72","-33 : 39 : 46.6",-0.749517102858532,0.259015587642218
"1148","Scl","1148",0.999,97,0,"00 : 59 : 30.87","-33 : 39 : 08.7",-0.746760937081424,0.259680994419541
"1149","Scl","1149",0.997,113,0,"00 : 59 : 17.35","-33 : 46 : 37.8",-0.779420410709368,0.258697792274251
"1150","Scl","1150",1,108,0,"00 : 59 : 05.86","-33 : 42 : 05.3",-0.759603651494016,0.257862215894859
"1151","Scl","1151",0.983,92,0,"00 : 58 : 51.64","-33 : 41 : 59.9",-0.759210952412317,0.256828108313052
"1152","Scl","1152",1,123,0,"00 : 59 : 46.88","-33 : 33 : 54.0",-0.723875307264648,0.260845274474726
"1153","Scl","1153",0.096,71,0,"00 : 59 : 45.21","-33 : 38 : 56.4",-0.745866455839777,0.260723828647608
"1154","Scl","1154",0.995,100,0,"00 : 59 : 53.17","-33 : 39 : 57.8",-0.750331589842796,0.261302696182853
"1155","Scl","1155",1,105,0,"00 : 59 : 57.80","-33 : 39 : 55.7",-0.750178873533246,0.261639399284383
"1156","Scl","1156",1,116,0,"00 : 59 : 56.25","-33 : 47 : 25.6",-0.782896524802923,0.261526680103525
"1157","Scl","1157",0.99,126,0,"00 : 59 : 44.65","-33 : 47 : 50.6",-0.784714576107084,0.260683104298395
"1158","Scl","1158",1,109,0,"00 : 59 : 46.42","-33 : 46 : 30.7",-0.778904084138986,0.260811822330729
"1159","Scl","1159",0.999,99,0,"00 : 59 : 41.72","-33 : 44 : 38.9",-0.770773758706779,0.260470028685547
"1160","Scl","1160",0.999,100,0,"00 : 59 : 50.52","-33 : 41 : 36.5",-0.757509256391622,0.261109982744612
"1161","Scl","1161",0.998,98,0,"01 : 00 : 05.79","-33 : 39 : 20.5",-0.747619057296988,0.262220448481193
"1162","Scl","1162",0.999,95,0,"01 : 00 : 01.45","-33 : 40 : 24.8",-0.752295085251289,0.261904834774791
"1163","Scl","1163",0.999,113,0,"01 : 00 : 13.56","-33 : 40 : 02.9",-0.750702472308844,0.262785498826526
"1164","Scl","1164",0.988,86,0,"01 : 00 : 11.72","-33 : 40 : 21.7",-0.752069646889573,0.26265169025054
"1165","Scl","1165",1,116,0,"01 : 00 : 06.64","-33 : 40 : 03.0",-0.750709744514061,0.262282262225535
"1166","Scl","1166",0.999,114,0,"01 : 00 : 08.97","-33 : 40 : 43.6",-0.753662259832018,0.262451704607082
"1167","Scl","1167",1,102.7,2.4,"01 : 00 : 04.02","-33 : 45 : 42.0",-0.775362520198481,0.262091730448858
"1168","Scl","1168",1,110,0,"01 : 00 : 02.87","-33 : 44 : 06.4",-0.76841029201137,0.262008100088867
"1169","Scl","1169",1,113,0,"00 : 59 : 57.11","-33 : 43 : 40.7",-0.766541335270693,0.261589221068388
"1170","Scl","1170",1,114,0,"00 : 59 : 15.13","-33 : 38 : 13.3",-0.742732135391404,0.258536349318442
"1171","Scl","1171",1,116,0,"00 : 59 : 32.44","-33 : 44 : 11.7",-0.768795718887852,0.259795168041443
"1172","Scl","1172",0.999,100,0,"00 : 59 : 22.55","-33 : 40 : 44.3",-0.753713165268535,0.259075946945517
"1173","Scl","1173",1,128,0,"00 : 59 : 51.75","-33 : 43 : 55.7",-0.767632166053189,0.261199430868776
"1174","Scl","1174",0.999,107,0,"01 : 00 : 00.05","-33 : 37 : 28.2",-0.739452370838698,0.261803023901758
"1175","Scl","1175",0.999,101,0,"00 : 59 : 52.62","-33 : 38 : 56.2",-0.745851911429343,0.261262699054161
"1176","Scl","1176",0.999,114,0,"00 : 59 : 19.95","-33 : 46 : 02.4",-0.776846050062676,0.258886869609884
"1177","Scl","1177",0.999,123,0,"00 : 59 : 24.45","-33 : 44 : 31.9",-0.770264704341614,0.259214118844633
"1178","Scl","1178",1,102,0,"00 : 59 : 21.66","-33 : 41 : 01.8",-0.754985801181447,0.259011224319089
"1179","Scl","1179",0.992,94,0,"00 : 58 : 57.39","-33 : 45 : 07.0",-0.772817248372656,0.257246260113009
"1180","Scl","1180",0.999,113,0,"00 : 59 : 20.67","-33 : 42 : 19.0",-0.760599943608696,0.258939229487444
"1181","Scl","1181",1,124,0,"00 : 59 : 33.63","-33 : 49 : 10.1",-0.790495979254315,0.259881707283521
"1182","Scl","1182",1,117,0,"00 : 59 : 45.37","-33 : 45 : 34.2",-0.774795288191583,0.260735464175955
"1183","Scl","1183",1,103,0,"00 : 59 : 42.57","-33 : 42 : 18.2",-0.760541765966962,0.260531842429889
"1184","Scl","1184",1,117,0,"00 : 59 : 36.00","-33 : 41 : 09.4",-0.755538488777912,0.260054058547155
"1185","Scl","1185",1,115,0,"00 : 59 : 34.19","-33 : 40 : 49.2",-0.75406950332415,0.259922431632734
"1186","Scl","1186",0.999,110,0,"00 : 59 : 26.86","-33 : 40 : 29.1",-0.752607790075605,0.259389378990354
"1187","Scl","1187",1,119,0,"00 : 59 : 38.39","-33 : 45 : 10.7",-0.773086319965672,0.260227864251833
"1188","Scl","1188",0.999,100,0,"00 : 59 : 29.46","-33 : 42 : 56.6",-0.763334292770153,0.259578456325987
"1189","Scl","1189",0,-201,0,"00 : 59 : 34.60","-33 : 42 : 34.1",-0.761698046596409,0.259952247674122
"1190","Scl","1190",0.999,106,0,"00 : 59 : 58.31","-33 : 34 : 40.5",-0.727256882690387,0.261676487530988
"1191","Scl","1191",1,117,0,"00 : 59 : 47.60","-33 : 36 : 42.2",-0.736107156439042,0.260897634352286
"1192","Scl","1192",0.948,81,0,"00 : 59 : 52.33","-33 : 47 : 57.7",-0.785230902677466,0.261241609659033
"1193","Scl","1193",1,110,0,"00 : 59 : 42.52","-33 : 39 : 53.3",-0.750004340608047,0.26052820632728
"1194","Scl","1194",0.984,89,0,"00 : 59 : 40.29","-33 : 39 : 45.1",-0.749408019780282,0.260366036150949
"1195","Scl","1195",0.999,117,0,"00 : 59 : 50.41","-33 : 44 : 26.1",-0.769842916439049,0.261101983318873
"1196","Scl","1196",0.999,103,0,"00 : 59 : 42.12","-33 : 41 : 37.8",-0.757603795059439,0.260499117506414
"1197","Scl","1197",1,108,0,"00 : 59 : 38.42","-33 : 40 : 11.6",-0.751335154162692,0.260230045913398
"1198","Scl","1198",1,109,0,"01 : 00 : 13.95","-33 : 36 : 39.2",-0.735888990282543,0.262813860426871
"1199","Scl","1199",1,109,0,"01 : 00 : 10.39","-33 : 41 : 04.8",-0.755203967337946,0.262554969921159
"1200","Scl","1200",0.999,102,0,"00 : 59 : 59.02","-33 : 43 : 26.7",-0.765523226540363,0.261728120188026
"1201","Scl","1201",1,108,0,"00 : 59 : 55.22","-33 : 42 : 11.3",-0.760039983807014,0.261451776389794
"1202","Scl","1202",0.999,117,0,"01 : 00 : 06.57","-33 : 44 : 08.1",-0.768533919500053,0.262277171681883
"1203","Scl","1203",1,117,0,"00 : 59 : 47.41","-33 : 44 : 56.2",-0.772031850209258,0.260883817162374
"1204","Scl","1204",0.999,116,0,"00 : 59 : 43.60","-33 : 45 : 40.6",-0.775260709325448,0.26060674614362
"1205","Scl","1205",1,124,0,"00 : 59 : 02.04","-33 : 34 : 42.3",-0.727387782384287,0.257584417655583
"1206","Scl","1206",0.655,119,0,"00 : 59 : 10.09","-33 : 39 : 51.3",-0.749858896503714,0.258169830175523
"1207","Scl","1207",1,118,0,"00 : 59 : 03.70","-33 : 41 : 06.2",-0.755305778210979,0.257705136262179
"1208","Scl","1208",0.999,105,0,"00 : 59 : 17.57","-33 : 35 : 38.4",-0.731467489510824,0.258713791125728
"1209","Scl","1209",1,115,0,"00 : 59 : 15.93","-33 : 35 : 32.7",-0.731052973813475,0.258594526960175
"1210","Scl","1210",1,118,0,"00 : 59 : 28.41","-33 : 36 : 57.3",-0.737205259426755,0.259502098171212
"1211","Scl","1211",1,117,0,"00 : 59 : 32.33","-33 : 38 : 38.9",-0.744593819926864,0.259787168615704
"1212","Scl","1212",1,122,0,"00 : 59 : 28.41","-33 : 38 : 48.7",-0.745306496038095,0.259502098171212
"1213","Scl","1213",1,100,0,"00 : 59 : 24.02","-33 : 38 : 50.5",-0.745437395731995,0.259182848362201
"1214","Scl","1214",1,102,0,"00 : 59 : 08.64","-33 : 46 : 36.9",-0.779354960862418,0.258064383199882
"1215","Scl","1215",0.999,114,0,"00 : 59 : 05.70","-33 : 46 : 31.8",-0.778984078396369,0.257850580366512
"1216","Scl","1216",1,111,0,"00 : 59 : 10.45","-33 : 43 : 49.0",-0.767144928303674,0.258196010114303
"1217","Scl","1217",0.998,108,0,"00 : 59 : 16.87","-33 : 43 : 05.7",-0.763996063444868,0.258662885689211
"1218","Scl","1218",1,105,0,"00 : 59 : 18.43","-33 : 42 : 04.3",-0.759530929441849,0.258776332090591
"1219","Scl","1219",1,110,0,"00 : 59 : 20.31","-33 : 41 : 45.7",-0.758178299271553,0.258913049548664
"1220","Scl","1220",1,120,0,"00 : 58 : 56.75","-33 : 43 : 25.1",-0.765406871256897,0.257199717999623
"1221","Scl","1221",1,108,0,"00 : 59 : 26.19","-33 : 40 : 46.0",-0.753836792757218,0.259340655215402
"1222","Scl","1222",1,121,0,"00 : 59 : 23.77","-33 : 40 : 06.1",-0.750935182875777,0.25916466784916
"1223","Scl","1223",0.999,116,0,"00 : 59 : 31.52","-33 : 39 : 42.1",-0.749189853623783,0.25972826375345
"1224","Scl","1224",0.999,111,0,"00 : 59 : 48.67","-33 : 34 : 23.4",-0.726013335598341,0.260975446948104
"1225","Scl","1225",1,114,0,"00 : 59 : 45.78","-33 : 39 : 18.2",-0.747451796577005,0.260765280217343
"1226","Scl","1226",0.999,103,0,"00 : 59 : 27.98","-33 : 46 : 55.1",-0.780678502211847,0.25947082768878
"1227","Scl","1227",1,115,0,"00 : 59 : 23.85","-33 : 45 : 42.0",-0.775362520198481,0.259170485613333
"1228","Scl","1228",1,123,0,"00 : 59 : 32.06","-33 : 44 : 59.4",-0.772264560776191,0.259767533661619
"1229","Scl","1229",1,118,0,"00 : 59 : 29.67","-33 : 44 : 26.3",-0.769857460849482,0.259593727956942
"1230","Scl","1230",1,108,0,"00 : 59 : 24.07","-33 : 45 : 09.4",-0.772991781297855,0.25918648446481
"1231","Scl","1231",1,103,0,"00 : 59 : 32.13","-33 : 41 : 34.0",-0.757327451261206,0.259772624205271
"1232","Scl","1232",0.998,101,0,"00 : 59 : 37.07","-33 : 39 : 47.1",-0.749553463884615,0.260131871142973
"1233","Scl","1233",0.997,104,0,"01 : 00 : 03.15","-33 : 31 : 43.9",-0.714414168277796,0.262028462263474
"1234","Scl","1234",0.999,116,0,"01 : 00 : 11.93","-33 : 35 : 41.1",-0.731663839051673,0.262666961881495
"1235","Scl","1235",1,105,0,"00 : 59 : 47.83","-33 : 39 : 58.2",-0.750360678663662,0.260914360424284
"1236","Scl","1236",1,116,0,"00 : 59 : 52.19","-33 : 40 : 50.5",-0.754164041991967,0.26123142857173
"1237","Scl","1237",1,118,0,"00 : 59 : 41.56","-33 : 49 : 02.8",-0.7899651082735,0.2604583931572
"1238","Scl","1238",0.999,126,0,"00 : 59 : 46.31","-33 : 48 : 29.4",-0.787536191731141,0.260803822904991
"1239","Scl","1239",1,108,0,"00 : 59 : 47.42","-33 : 46 : 19.5",-0.778089597154722,0.260884544382896
"1240","Scl","1240",1,115,0,"00 : 59 : 42.29","-33 : 45 : 43.2",-0.775449786661081,0.260511480255282
"1241","Scl","1241",1,118,0,"00 : 59 : 48.29","-33 : 43 : 11.8",-0.764439667963083,0.260947812568281
"1242","Scl","1242",1,124,0,"00 : 59 : 36.41","-33 : 48 : 49.5",-0.788997904979687,0.260083874588543
"1243","Scl","1243",1,108,0,"00 : 59 : 30.65","-33 : 48 : 42.1",-0.788459761793655,0.259664995568065
"1244","Scl","1244",1,114,0,"00 : 59 : 33.96","-33 : 47 : 45.3",-0.784329149230602,0.259905705560736
"1245","Scl","1245",1,114,0,"00 : 59 : 38.24","-33 : 46 : 33.7",-0.779122250295485,0.260216955944008
"1246","Scl","1246",1,118,0,"00 : 59 : 36.22","-33 : 45 : 52.3",-0.776111557335795,0.260070057398632
"1247","Scl","1247",1,109,0,"00 : 59 : 38.26","-33 : 45 : 44.4",-0.77553705312368,0.260218410385051
"1248","Scl","1248",1,104,0,"00 : 59 : 39.31","-33 : 44 : 26.6",-0.769879277465132,0.260294768539826
"1249","Scl","1249",0.999,106,0,"01 : 00 : 03.84","-33 : 40 : 42.9",-0.753611354395502,0.262078640479468
"1250","Scl","1250",0.999,115,0,"00 : 59 : 55.97","-33 : 40 : 37.4",-0.753211383108586,0.261506317928919
"1251","Scl","1251",1,119,0,"00 : 59 : 54.52","-33 : 41 : 59.3",-0.759167319181017,0.261400870953277
"1252","Scl","1252",1,111,0,"01 : 00 : 02.43","-33 : 41 : 55.2",-0.758869158767134,0.261976102385914
"1253","Scl","1253",0.999,105,0,"01 : 00 : 03.54","-33 : 42 : 22.9",-0.760883559612145,0.262056823863819
"1254","Scl","1254",1,110,0,"01 : 00 : 05.11","-33 : 42 : 12.9",-0.76015633909048,0.26217099748572
"1255","Scl","1255",0.998,127,0,"01 : 00 : 08.55","-33 : 43 : 47.9",-0.767064934046291,0.262421161345172
"1256","Scl","1256",0,-36,0,"01 : 00 : 02.17","-33 : 46 : 18.0",-0.777980514076473,0.261957194652351
"1257","Scl","1257",0.999,115,0,"01 : 00 : 09.91","-33 : 44 : 40.5",-0.770890113990245,0.262520063336119
"1258","Scl","1258",0.999,110,0,"00 : 59 : 58.97","-33 : 43 : 08.6",-0.764206957396151,0.261724484085418
"1259","Scl","1259",0.999,111,0,"00 : 59 : 54.19","-33 : 43 : 58.6",-0.767843060004472,0.261376872676063
"1260","Scl","1260",0.999,111,0,"00 : 59 : 50.90","-33 : 44 : 04.0",-0.768235759086171,0.261137617124435
"1261","Scl","1261",1,105,0,"00 : 59 : 58.56","-33 : 45 : 55.6",-0.776351540107944,0.26169466804403
"1262","Scl","1262",1,105,0,"00 : 59 : 52.74","-33 : 45 : 37.0",-0.774998909937649,0.261271425700421
"1263","Scl","1263",1,127,0,"00 : 59 : 56.18","-33 : 44 : 28.7",-0.770031993774682,0.261521589559874
"1264","Scl","1264",1,105,0,"00 : 59 : 49.59","-33 : 45 : 09.2",-0.772977236887422,0.261042351236097
"1265","Scl","1265",1,120,0,"00 : 59 : 47.82","-33 : 44 : 06.6",-0.768424836421803,0.260913633203762
"1266","Scl","1266",1,112.2,1.8,"00 : 59 : 50.01","-33 : 43 : 38.0",-0.766344985729844,0.261072894498007
"1267","Scl","1267",1,118,0,"00 : 59 : 26.39","-33 : 46 : 27.3",-0.77865682916162,0.259355199625836
"1268","Scl","1268",1,116,0,"00 : 59 : 25.09","-33 : 43 : 09.0",-0.764236046217017,0.259260660958019
"1269","Scl","1269",1,118,0,"00 : 59 : 06.97","-33 : 36 : 43.7",-0.736216239517291,0.257942937372764
"1270","Scl","1270",1,115,0,"00 : 59 : 15.13","-33 : 39 : 44.0",-0.749328025522899,0.258536349318442
"1271","Scl","1271",0.998,97,0,"00 : 59 : 13.63","-33 : 39 : 21.3",-0.747677234938721,0.258427266240192
"1272","Scl","1272",1,103,0,"00 : 59 : 33.65","-33 : 44 : 33.0",-0.770344698598997,0.259883161724564
"1273","Scl","1273",0,419,0,"00 : 59 : 44.33","-33 : 33 : 41.8",-0.722988098228218,0.260659833241701
"1274","Scl","1274",1,110,0,"00 : 59 : 56.76","-33 : 39 : 28.3",-0.748186289303886,0.26156376835013
"1275","Scl","1275",0.999,115,0,"01 : 00 : 00.78","-33 : 38 : 27.8",-0.743786605147817,0.261856110999839
"1276","Scl","1276",0,-1,0,"01 : 00 : 00.90","-33 : 41 : 57.9",-0.759065508307984,0.261864837646099
"1277","Scl","1277",1,117,0,"00 : 59 : 18.82","-33 : 43 : 11.7",-0.764432395757866,0.258804693690936
"1278","Scl","1278",0.993,91,0,"00 : 59 : 25.31","-33 : 41 : 34.6",-0.757371084492506,0.259276659809496
"1279","Scl","1279",0.99,134,0,"00 : 59 : 23.68","-33 : 40 : 49.8",-0.75411313655545,0.259158122864465
"1280","Scl","1280",1,118,0,"00 : 59 : 06.53","-33 : 45 : 29.4",-0.774446222341184,0.25791093966981
"1281","Scl","1281",0.999,101,0,"00 : 59 : 36.98","-33 : 30 : 28.3",-0.708916381134013,0.260125326158278
"1282","Scl","1282",0.998,102,0,"00 : 59 : 37.70","-33 : 47 : 01.6",-0.781151195550929,0.260177686035838
"1283","Scl","1283",1,110,0,"00 : 59 : 42.70","-33 : 43 : 55.2",-0.767595805027106,0.26054129629667
"1284","Scl","1284",0.999,95,0,"00 : 59 : 44.99","-33 : 42 : 26.6",-0.76115263120516,0.260707829796131
"1285","Scl","1285",1,111,0,"00 : 59 : 37.10","-33 : 43 : 06.5",-0.764054241086601,0.260134052804538
"1286","Scl","1286",0.997,138,0,"00 : 59 : 41.67","-33 : 41 : 57.3",-0.759021875076684,0.260466392582939
"1287","Scl","1287",1,128,0,"00 : 59 : 37.61","-33 : 40 : 22.0",-0.752091463505223,0.260171141051143
"1288","Scl","1288",0.948,77,0,"00 : 59 : 47.99","-33 : 35 : 07.7",-0.729234922509314,0.260925995952631
"1289","Scl","1289",1,115,0,"01 : 00 : 04.20","-33 : 39 : 56.5",-0.750237051174979,0.262104820418248
"1290","Scl","1290",1,103.2,1.2,"00 : 59 : 52.84","-33 : 45 : 18.8",-0.77367536858822,0.261278697905638
"1291","Scl","1291",1,116,0,"00 : 59 : 51.89","-33 : 41 : 46.1",-0.75820738809242,0.26120961195608
"1292","Scl","1292",0.999,108,0,"01 : 00 : 13.45","-33 : 35 : 36.3",-0.731314773201274,0.262777499400788
"1293","Scl","1293",0,212,0,"01 : 00 : 14.71","-33 : 38 : 02.8",-0.741968553843656,0.262869129186518
"1294","Scl","1294",0.998,99,0,"01 : 00 : 13.83","-33 : 39 : 44.0",-0.749328025522899,0.262805133780611
"1295","Scl","1295",1,116,0,"01 : 00 : 13.77","-33 : 44 : 10.2",-0.768686635809603,0.262800770457481
"1296","Scl","1296",0.999,98,0,"01 : 00 : 06.39","-33 : 46 : 26.5",-0.778598651519887,0.262264081712493
"1297","Scl","1297",0.997,101,0,"01 : 00 : 06.14","-33 : 43 : 35.3",-0.766148636188994,0.262245901199451
"1298","Scl","1298",0,207,0,"00 : 59 : 01.07","-33 : 32 : 18.4",-0.716923079077537,0.257513877264982
"1299","Scl","1299",0.999,134,0,"00 : 59 : 26.99","-33 : 41 : 57.5",-0.759036419487117,0.259398832857136
"1300","Scl","1300",0,416,0,"00 : 59 : 27.21","-33 : 34 : 19.7",-0.725744264005325,0.259414831708612
"1301","Scl","1301",0.093,163,0,"00 : 59 : 39.37","-33 : 37 : 56.6",-0.741517677120224,0.260299131862956
"1302","Scl","1302",1,122,0,"00 : 59 : 37.78","-33 : 44 : 02.6",-0.768133948213138,0.260183503800011
"1303","Scl","1303",0.998,126,0,"01 : 00 : 05.81","-33 : 46 : 16.3",-0.77785688658779,0.262221902922236
"1304","Scl","1304",0.941,148,0,"01 : 00 : 02.72","-33 : 42 : 50.6",-0.762897960457155,0.261997191781042
"1305","Scl","1305",0.999,118,0,"00 : 59 : 08.97","-33 : 44 : 16.5",-0.769144784738251,0.258088381477097
"1306","Scl","1306",0.999,119,0,"01 : 00 : 04.93","-33 : 36 : 55.6",-0.737081631938072,0.26215790751633
"1307","Scl","1307",1,105,0,"00 : 59 : 56.40","-33 : 44 : 49.2",-0.771522795844093,0.26153758841135
"1308","Scl","1308",1,111,0,"00 : 59 : 56.97","-33 : 44 : 16.8",-0.769166601353901,0.261579039981085
"1309","Scl","1309",0,194,0,"00 : 59 : 17.62","-33 : 43 : 23.5",-0.76529051597343,0.258717427228336
"1310","Scl","1310",0.988,123,0,"00 : 59 : 18.85","-33 : 42 : 17.7",-0.760505404940879,0.258806875352501
"1311","Scl","1311",0,13,0,"00 : 59 : 19.38","-33 : 40 : 17.9",-0.751793303091341,0.258845418040149
"1312","Scl","1312",0.998,109,0,"00 : 59 : 20.72","-33 : 38 : 21.0",-0.743292095193085,0.258942865590052
"1313","Scl","1313",0,16,0,"00 : 59 : 42.63","-33 : 49 : 02.3",-0.789928747247417,0.260536205753019
"1314","Scl","1314",0.999,114,0,"00 : 59 : 39.65","-33 : 46 : 40.6",-0.779624032455434,0.260319494037563
"1315","Scl","1315",0,208,0,"00 : 59 : 41.10","-33 : 42 : 46.4",-0.762592527838056,0.260424941013204
"1316","Scl","1316",0.999,99,0,"00 : 59 : 40.69","-33 : 41 : 16.9",-0.75608390416916,0.260395124971816
"1317","Scl","1317",1,116,0,"00 : 59 : 37.56","-33 : 43 : 33.6",-0.766025008700311,0.260167504948535
"1318","Scl","1318",1,107,0,"00 : 59 : 36.94","-33 : 41 : 55.9",-0.758920064203651,0.260122417276192
"1319","Scl","1319",1,103.9,1,"00 : 59 : 55.86","-33 : 45 : 43.6",-0.775478875481947,0.26149831850318
"1320","Scl","1320",0,-74,0,"00 : 59 : 58.08","-33 : 43 : 58.8",-0.767857604414905,0.26165976145899
"1321","Scl","1321",0.999,107,0,"00 : 59 : 49.90","-33 : 44 : 05.0",-0.768308481138337,0.261064895072268
"1322","Scl","1322",1,121,0,"00 : 59 : 53.81","-33 : 42 : 35.2",-0.761778040853792,0.261349238296239
"1323","Scl","1323",0.999,110,0,"00 : 59 : 44.31","-33 : 39 : 26.5",-0.748055389609986,0.260658378800658
"1324","Scl","1324",0.999,125,0,"01 : 00 : 10.47","-33 : 38 : 03.6",-0.742026731485389,0.262560787685332
"1325","Scl","1325",0.999,110,0,"01 : 00 : 09.96","-33 : 43 : 54.8",-0.76756671620624,0.262523699438727
"1326","Scl","1326",1,116,0,"01 : 00 : 12.52","-33 : 43 : 01.4",-0.763683358620552,0.262709867892273
"1327","Scl","1327",0,273,0,"01 : 00 : 13.97","-33 : 37 : 32.9",-0.73979416448388,0.262815314867914
"1328","Scl","1328",0,50,0,"01 : 02 : 26.30","-33 : 51 : 43.5",-0.801651542056646,0.272438624031098
"1329","Scl","1329",0.998,113,0,"01 : 02 : 23.73","-33 : 55 : 22.0",-0.817541310455011,0.27225172835703
"1330","Scl","1330",0,14,0,"01 : 02 : 19.53","-33 : 57 : 03.9",-0.82495168757077,0.271946295737931
"1331","Scl","1331",0,8,0,"01 : 02 : 31.96","-34 : 01 : 44.5",-0.601011400129464,0.27285023084636
"1332","Scl","1332",0.744,84,0,"01 : 02 : 55.66","-33 : 48 : 28.3",-0.787456197473758,0.274573743482705
"1333","Scl","1333",0.547,123,0,"01 : 02 : 54.41","-33 : 49 : 02.0",-0.789906930631767,0.274482840917497
"1334","Scl","1334",0.979,98,0,"01 : 02 : 40.77","-33 : 56 : 39.1",-0.823148180677042,0.273490912125946
"1335","Scl","1335",0.998,113,0,"01 : 02 : 45.46","-34 : 02 : 14.0",-0.603156700668374,0.273831978550607
"1336","Scl","1336",0.049,96,0,"01 : 02 : 33.94","-34 : 04 : 14.7",-0.611934252364862,0.27299422050965
"1337","Scl","1337",0,29,0,"01 : 02 : 43.12","-34 : 02 : 49.7",-0.605752877930715,0.273661808948538
"1338","Scl","1338",0.991,119,0,"01 : 02 : 34.67","-34 : 00 : 46.6",-0.596800793309028,0.273047307607731
"1339","Scl","1339",0,-4,0,"01 : 03 : 13.68","-33 : 48 : 17.2",-0.786648982694711,0.275884194862744
"1340","Scl","1340",0.978,109,0,"01 : 03 : 03.09","-33 : 50 : 23.0",-0.795797416857248,0.275114068330301
"1341","Scl","1341",0.998,107,0,"01 : 03 : 13.09","-33 : 51 : 43.4",-0.801644269851429,0.275841288851965
"1342","Scl","1342",0,183,0,"01 : 03 : 04.63","-33 : 53 : 00.6",-0.807258412278677,0.275226060290637
"1343","Scl","1343",0,-35,0,"01 : 03 : 02.17","-33 : 55 : 12.4",-0.816843178754213,0.275047164042308
"1344","Scl","1344",0.993,124,0,"01 : 02 : 59.89","-34 : 07 : 29.4",-0.626093235921666,0.274881357763369
"1345","Scl","1345",0.414,88,0,"01 : 03 : 12.10","-34 : 05 : 06.5",-0.615701254667083,0.275769294020321
"1346","Scl","1346",0,-61,0,"01 : 03 : 20.08","-33 : 50 : 57.1",-0.798277238836123,0.276349615996609
"1347","Scl","1347",0.996,106,0,"01 : 03 : 19.54","-33 : 54 : 58.8",-0.815854158844749,0.276310346088439
"1348","Scl","1348",0,202,0,"01 : 03 : 05.64","-33 : 55 : 35.9",-0.818552146980124,0.275299509563326
"1349","Scl","1349",0.996,115,0,"01 : 03 : 41.02","-33 : 52 : 16.9",-0.804080458599004,0.277872415768974
"1350","Scl","1350",0.981,102,0,"01 : 03 : 35.64","-34 : 03 : 26.3",-0.608414505040007,0.277481171128318
"1351","Scl","1351",0.99,98,0,"01 : 03 : 33.54","-33 : 58 : 19.8",-0.830471291330202,0.277328454818769
"1352","Scl","1352",0,-10,0,"01 : 03 : 39.39","-33 : 57 : 53.9",-0.828587790179091,0.277753878823943
"1353","Scl","1353",0.999,113,0,"00 : 58 : 16.29","-33 : 20 : 00.6",-0.663268748989145,0.254257383768969
"1354","Scl","1354",0,8,0,"00 : 58 : 15.20","-33 : 21 : 28.3",-0.669646472964141,0.254178116732108
"1355","Scl","1355",0,-9,0,"00 : 57 : 09.51","-33 : 12 : 36.7",-0.630987430032467,0.249401005125295
"1356","Scl","1356",0.81,93,0,"00 : 57 : 08.48","-33 : 16 : 49.9",-0.649400653641007,0.249326101411563
"1357","Scl","1357",0,-12,0,"00 : 57 : 05.86","-33 : 19 : 00.5",-0.658898153653943,0.249135569634887
"1358","Scl","1358",0.998,112,0,"00 : 57 : 25.94","-33 : 27 : 43.0",-0.696895425910902,0.250595828442389
"1359","Scl","1359",0.999,105,0,"00 : 57 : 37.28","-33 : 24 : 45.8",-0.684009078267011,0.251420496513956
"1360","Scl","1360",0,23,0,"00 : 57 : 25.63","-33 : 24 : 37.4",-0.683398213028813,0.250573284606218
"1361","Scl","1361",0,205,0,"00 : 57 : 23.66","-33 : 22 : 54.0",-0.675878752834804,0.25043002216345
"1362","Scl","1362",0,63,0,"00 : 57 : 00.64","-33 : 25 : 44.6",-0.688285134934397,0.248755960522578
"1363","Scl","1363",0,-20,0,"00 : 57 : 18.26","-33 : 25 : 14.6",-0.686103473369404,0.250037323081751
"1364","Scl","1364",0,52,0,"00 : 57 : 13.77","-33 : 24 : 13.0",-0.681623794955952,0.249710801067524
"1365","Scl","1365",0,-77,0,"00 : 57 : 19.85","-33 : 14 : 28.6",-0.63912502766989,0.250152951144696
"1366","Scl","1366",0,100,0,"00 : 57 : 36.34","-33 : 13 : 31.8",-0.634994415106837,0.25135213778492
"1367","Scl","1367",0,20,0,"00 : 57 : 18.98","-33 : 18 : 21.0",-0.656025632593369,0.250089682959311
"1368","Scl","1368",0,68,0,"00 : 57 : 40.31","-33 : 09 : 49.4",-0.618821030705023,0.251640844332021
"1369","Scl","1369",0,18,0,"00 : 57 : 51.29","-33 : 12 : 47.1",-0.631743739374998,0.252439332464808
"1370","Scl","1370",0.998,108,0,"00 : 58 : 10.45","-33 : 14 : 51.1",-0.640761273843635,0.253832686984317
"1371","Scl","1371",0.998,111,0,"00 : 58 : 18.33","-33 : 15 : 37.5",-0.644135577064157,0.254405736755388
"1372","Scl","1372",0.989,130,0,"00 : 57 : 58.71","-33 : 17 : 07.6",-0.650687833964353,0.252978930091883
"1373","Scl","1373",0.995,113,0,"00 : 57 : 57.75","-33 : 17 : 39.4",-0.653000395223245,0.252909116921803
"1374","Scl","1374",0,-137,0,"00 : 57 : 44.90","-33 : 26 : 23.6",-0.691121294968888,0.251974638551465
